Player,Pos,Conf_Major,NCAA_AdjTempo,NCAA_AdjOE,NCAA_AdjDE,NCAA_TeamID,NCAA_Year,NCAA_GP,NCAA_GS,NCAA_MIN_PG,NCAA_FGpct_PG,NCAA_3PM_PG,NCAA_3Ppct_PG,NCAA_FTM_PG,NCAA_FTpct_PG,NCAA_OFF_PG,NCAA_DEF_PG,NCAA_AST_PG,NCAA_STL_PG,NCAA_BLK_PG,NCAA_PF_PG,NCAA_TOV_PG,NCAA_PTS_PG,NCAA_DblDbl,NCAA_TplDbl,NCAA_HOB,NCAA_Ast_TO,NCAA_Stl_TO,NCAA_FT_FGA,NCAA_W,NCAA_L,NCAA_Winpct,NCAA_OWS,NCAA_DWS,NCAA_WS,NCAA_TSpct,NCAA_eFGpct,NCAA_USGpct,NCAA_TotalSpct,NCAA_PPR,NCAA_PPS,NCAA_ORtg,NCAA_DRtg,NCAA_PER,Height,Weight,Wingspan,NCAASeasons,AgeAtDraft,HighestLevelReached,NBA_OWS,NBA_DWS,NBA_WS,NBA_PER
Alex-Len,3,1,66.17,107.07,93.45,34,2013,38,37,26.4,0.534,0.03,0.125,2.76,0.686,2.87,4.97,0.97,0.21,2.05,2.63,1.58,11.89,6,0,0.213,0.62,0.13,0.47,25,13,0.658,3.1,2.1,5.2,0.57,0.535,22.81,134.52,3.47,1.4,116.2,91.8,23.02,85,260,87.5,2,19.95893224,NBA,4.49,3.32,7.81,32.57
Erik-Murphy,3,1,61.88,117.22,86.04,256,2013,36,34,26.4,0.516,2,0.453,1.11,0.784,1.61,3.92,1.39,0.64,0.69,2.81,1.42,12.22,2,0,0.23,0.98,0.45,0.16,28,8,0.778,3.65,2.56,6.21,0.643,0.629,22.41,175.29,1.96,1.38,124.8,85.8,23.15,82,240,82.5,4,22.5982204,NBA,0.16,0.09,0.07,0.15
Ky-Madden,1,1,70.73,111.05,96.91,254,2014,33,27,26.4,0.455,1.52,0.4,3.61,0.821,0.85,2,2.76,0.85,0.27,2.39,2.33,12.7,0,0,0.241,1.18,0.36,0.53,21,12,0.636,2.13,1.28,3.41,0.609,0.545,23.11,167.52,1.74,1.52,114.1,101.9,17.05,77,171,83,4,23.02258727,International,0,0,0,0
Robert-Carter-Jr,3,1,67.37,116.2,95.95,34,2016,36,36,26.4,0.554,0.72,0.333,2.14,0.74,1.69,5.25,1.86,0.83,1.25,2.81,2.17,12.31,2,0,0.251,0.86,0.38,0.34,27,9,0.75,2.65,2.01,4.66,0.621,0.596,23.95,162.75,3.63,1.44,115.2,94.4,22.78,81,240,87.25,3,22.16016427,International,0,0,0,0
Marcos-Knight,1,2,63.43,107.29,92.52,326,2013,34,31,26.4,0.447,0.53,0.316,2.97,0.697,1.47,4.29,2.53,1.12,0.38,2.32,1.94,12.62,2,0,0.284,1.3,0.58,0.42,28,6,0.824,2.4,2.48,4.88,0.516,0.473,27.66,145.9,0.97,1.24,108.1,85,21.39,74,215,78,2,23.68514716,International,0,0,0,0
Jason-Cain,3,1,63.84,106.15,96.73,37,2006,30,24,26.4,0.484,0,0,2.27,0.687,2.9,7.03,0.53,0.53,0.9,2.73,1.63,7.4,9,0,0.132,0.33,0.33,0.62,15,15,0.5,0.99,1.69,2.68,0.539,0.484,16.18,117.11,4.85,1.4,104.5,93.9,16.91,82,225,83,4,22.16837782,International,0,0,0,0
Jason-Keep,3,2,70.85,104.67,96.35,337,2003,30,28,26.4,0.604,0.03,0.5,4.93,0.558,2.97,6.17,1.13,0.57,1.2,3.67,3.5,18,9,0,0.298,0.32,0.16,0.82,18,12,0.6,2.16,1.79,3.95,0.602,0.605,33.45,166.22,10.04,1.67,105.9,91.8,25.55,82,290,84.5,3,25.06228611,International,0,0,0,0
Maurice-Ager,2,1,66.42,119.69,94.02,100,2005,33,31,26.3,0.476,1.61,0.402,3.36,0.822,1.12,2.76,1.85,0.67,0.24,1.61,1.85,14.06,0,0,0.231,1,0.36,0.43,26,7,0.788,2.92,1.62,4.54,0.612,0.56,25.53,169.99,2.28,1.47,122,99.5,20.67,77,202,79.75,4,22.30800821,NBA,0.74,0.06,0.68,6.31
Amida-Brimah,3,2,62.09,107.73,97.75,64,2015,35,35,26.3,0.674,0,0,1.91,0.65,1.97,2.46,0.2,0.2,3.46,2.83,1.03,9.11,2,0,0.166,0.19,0.19,0.55,20,15,0.571,2.69,1.8,4.49,0.676,0.674,16.55,132.43,3.6,1.71,126.9,94.5,21.74,84,230,90,4,23.30184805,International,0,0,0,0
Troy-Daniels,1,2,66.36,114.02,93.73,126,2013,36,36,26.2,0.417,3.44,0.403,0.53,0.704,0.64,2.47,0.64,0.89,0.08,2.11,0.89,12.25,1,0,0.17,0.72,1,0.08,27,9,0.75,2.92,1.45,4.37,0.596,0.591,20.69,152.37,1.71,1.24,122.8,97.5,17.77,76,205,79,4,21.88090349,NBA,0.35,0.18,0.53,25.98
Tre-Simmons,1,1,71.94,120.56,98.38,163,2005,33,32,26.2,0.452,2.42,0.417,2.39,0.868,1.79,3.06,1.58,1.33,0.15,2.52,2.03,16.03,1,0,0.227,0.78,0.66,0.22,27,6,0.818,2.96,0.72,3.69,0.585,0.55,26.91,173.71,3.91,1.29,118.6,110.3,25.25,77,200,79.5,2,22.85557837,International,0,0,0,0
Nick-Lewis,3,2,70.52,107.63,103.39,337,2005,29,20,26.2,0.498,0.83,0.387,2.55,0.779,1.45,3.79,1.38,0.41,0.69,1.62,2.24,12.55,3,0,0.224,0.62,0.18,0.36,16,13,0.552,1.56,0.25,1.8,0.583,0.543,24.06,166.42,5.71,1.36,108.8,115.6,21.35,82,255,82,5,23.1156742,International,0,0,0,0
Tony-Skinn,1,2,65.87,108.41,106.3,118,2005,27,26,26.2,0.405,1.44,0.342,4.04,0.757,0.74,2.11,1.93,0.81,0.22,2.81,2.59,14.37,1,0,0.251,0.74,0.31,0.49,14,13,0.519,1.09,0.79,1.88,0.532,0.471,31.21,150.45,4.87,1.31,103.3,107.3,16.95,73,175,75.25,3,23.3100616,International,0,0,0,0
Josh-Heytvelt,3,2,67.09,115.31,100,332,2007,25,22,26.2,0.537,0.84,0.404,3.16,0.718,1.84,5.88,0.44,0.44,1.72,3,1.6,15.52,6,0,0.224,0.28,0.28,0.41,17,8,0.68,2.35,1.44,3.79,0.606,0.576,27.2,165.93,4.73,1.45,119.4,93.6,25.96,83,238,85.25,5,22.93223819,International,0,0,0,0
Ricardo-Ratliffe,3,1,65.35,125.07,99.78,56,2012,35,35,26.2,0.693,0,0,1.91,0.691,3.14,4.31,0.6,0.6,1,2.63,1.6,13.91,8,0,0.235,0.38,0.38,0.32,30,5,0.857,4.61,1.2,5.8,0.698,0.693,23.44,138.38,4.71,1.61,130.8,98,28.75,80,240,84.5,2,23.27720739,International,0,0,0,0
Alex-Tyus,2,1,65.77,115.1,98.94,256,2009,36,36,26.2,0.591,0,0,1.69,0.685,2.11,4.06,0.67,0.47,0.78,1.81,1.17,12.53,5,0,0.215,0.57,0.4,0.27,25,11,0.694,3.01,1.47,4.48,0.606,0.591,22.02,127.63,2.69,1.37,120.4,99.3,22.17,80,220,83.5,4,23.39493498,International,0,0,0,0
Quan-Prowell,3,2,63.1,101.68,104.75,271,2005,14,12,26.2,0.542,1.79,0.403,2.43,0.68,1.29,4.36,0.71,1.71,0.57,3,1.57,15.21,1,0,0.221,0.45,1.09,0.35,8,6,0.571,1.45,1.03,2.48,0.643,0.63,25.67,162.55,4.57,1.5,124.4,89.8,28.38,80,215,82.5,4,23.58110883,International,0,0,0,0
Cleveland-Melvin,3,1,68.28,103.1,106.38,65,2011,27,18,26.2,0.522,0,0,2.22,0.667,2.22,2.74,0.7,0.96,1.48,1.96,1.48,14.3,1,0,0.272,0.47,0.65,0.29,7,20,0.259,1.61,0.7,2.32,0.544,0.522,28.14,118.91,3.75,1.24,107.5,105.5,22.64,80,208,84.5,4,22.93497604,International,0,0,0,0
Hassan-Whiteside,3,2,68.49,110.1,99.92,300,2010,34,23,26.1,0.524,0.09,0.6,3.24,0.588,2.71,6.21,0.29,0.56,5.35,2.41,1.88,13.15,15,3,0.187,0.16,0.3,0.59,24,10,0.706,2.15,2.8,4.95,0.548,0.528,25.8,171.17,6.48,1.4,108.6,83.7,28.56,84,265,91,1,20.96646133,NBA,9.41,10.38,19.78,48.38
Darius-Miller,2,1,65.38,122.18,89.59,258,2012,40,11,26.1,0.474,1.4,0.376,1.38,0.797,0.9,1.85,2.05,0.82,0.33,2.17,1.45,9.93,0,0,0.205,1.41,0.57,0.23,38,2,0.95,3.21,1.55,4.76,0.593,0.566,19.15,164.65,0.33,1.31,119.5,96.2,17.33,80,225,81,4,22.19849418,NBA,2.74,0.96,3.7,18.18
John-Edwards,3,2,65.59,106.86,97.17,177,2004,31,31,26.1,0.529,0,0,2.71,0.667,2.1,4.74,0.42,0.39,2.61,3.1,2.06,13.16,3,0,0.222,0.2,0.19,0.41,22,9,0.71,1.29,2.18,3.47,0.558,0.529,26.89,119.61,6.85,1.33,104.5,90.2,21.45,84,275,88.5,4,22.83641342,NBA,0.28,0.26,0.36,11.62
Jamal-Olasewere,2,2,73.44,108.65,107.9,217,2012,34,34,26.1,0.571,0.41,0.341,4.85,0.733,2,5.5,1.09,1.5,1.09,3.53,3.24,16.85,9,0,0.254,0.34,0.46,0.65,25,9,0.735,3.18,1.39,4.56,0.634,0.591,29.45,164.58,8.77,1.66,111.9,95.4,26.33,79,215,83,4,21.70841889,International,0,0,0,0
Hassan-Martin,2,2,66.38,111.47,95.21,22,2017,30,30,26.1,0.594,0.03,0.25,2.57,0.658,2.13,4.7,0.73,0.7,2.43,2.87,1.43,13.6,5,0,0.237,0.51,0.49,0.42,21,9,0.7,2.52,1.82,4.34,0.612,0.595,24.24,150.16,3.72,1.47,119.6,92.2,26.33,79,235,82.5,4,21.5523614,International,0,0,0,0
Luke-Schenscher,3,1,68.65,109.25,90.01,33,2005,32,32,26,0.539,0.03,0.25,1.78,0.64,2.62,4.94,1.25,0.69,1.75,2.44,1.88,10.06,6,0,0.203,0.67,0.37,0.36,20,12,0.625,1.27,2.28,3.55,0.56,0.541,20.06,142.92,3.7,1.31,108.3,90.5,18.79,85,255,89,4,22.41752225,NBA,0.24,0.22,0.42,13.17
Jajuan-Johnson,3,1,70.1,120.77,104.19,68,2017,31,23,26,0.474,1.03,0.381,2.1,0.793,0.68,3.42,2.68,1.9,0.45,1.61,2.29,11.97,2,0,0.246,1.17,0.83,0.28,18,13,0.581,1.51,1.13,2.65,0.566,0.529,24.84,164.77,1.91,1.28,106.7,101.8,19.51,77,205,81,4,23.20602327,International,0,0,0,0
Mike-Jones,2,1,71.44,112.4,89.98,34,2007,34,32,26,0.469,2.38,0.44,1.56,0.791,0.85,2.38,1.38,0.82,0.24,1.91,1.44,13.76,0,0,0.22,0.96,0.57,0.19,25,9,0.735,2.62,1.74,4.36,0.603,0.583,22.89,170.04,1.82,1.31,119.3,95.9,18.91,77,204,81.25,4,22.85284052,International,0,0,0,0
Charles-Garcia,3,2,77.7,100.61,101.19,139,2010,31,23,26,0.474,0.42,0.277,6.03,0.615,2.58,5.68,1.03,0.45,0.77,3.23,4,18.71,11,0,0.252,0.26,0.11,0.76,17,14,0.548,1.38,1.25,2.63,0.532,0.49,35.11,136.55,10.75,1.45,99.7,99.6,20.96,82,230,85.75,1,21.63175907,International,0,0,0,0
Kuran-Iverson,3,2,66.38,111.47,95.21,22,2017,35,35,26,0.474,0.69,0.296,1.69,0.59,2.17,5.09,1.74,0.63,1.29,2.91,1.83,9.57,4,0,0.204,0.95,0.34,0.38,25,10,0.714,1.47,2.03,3.5,0.534,0.519,20.95,136,2.66,1.26,106.5,93.2,18.09,81,215,84.5,4,23.81930185,D-League,0,0,0,0
Ryan-Kelly,3,1,66.38,117.65,97.95,31,2012,31,19,25.9,0.444,1.29,0.408,3.65,0.807,1.81,3.58,1.13,0.77,0.97,2.29,1.39,11.84,2,0,0.175,0.81,0.56,0.58,26,5,0.839,3.19,1.03,4.22,0.597,0.527,21.74,165.93,2.43,1.52,124.4,98.2,22.1,83,230,83.5,4,22.14647502,NBA,1.76,0.92,2.68,20.89
Tyrus-Thomas,2,1,67.46,109.84,87.84,259,2006,32,22,25.9,0.608,0.03,1,2.81,0.657,2.81,6.47,1.31,1.03,3.09,2.56,1.84,12.34,14,0,0.221,0.71,0.56,0.55,24,8,0.75,2.72,2.94,5.66,0.627,0.61,21.48,226.49,3.63,1.58,120.4,79.7,28.48,82,225,87,2,19.78918549,NBA,1.37,6.47,7.4,32.66
Shane-Southwell,2,1,61.41,113.5,95.35,55,2013,33,27,25.9,0.452,1.45,0.436,0.64,0.6,0.64,3.18,2.52,1.12,0.45,1.67,1.21,8.39,0,0,0.228,2.08,0.93,0.15,25,8,0.758,1.93,1.6,3.53,0.562,0.557,17.51,148.85,1.88,1.2,114.9,94,17.51,79,215,84.5,4,22.29979466,International,0,0,0,0
Robert-Sacre,3,2,66.13,112.08,95.63,332,2011,35,35,25.8,0.488,0,0,4.66,0.823,2.46,3.89,1.14,0.77,1.89,2.69,2.14,12.54,4,0,0.191,0.53,0.36,0.7,25,10,0.714,2.87,2.13,5,0.582,0.488,25.2,131.09,5.32,1.55,115.6,91.9,23.03,84,270,84.5,5,22.98699521,NBA,0.93,0.98,1.91,22.74
Jason-Washburn,3,1,60.95,104.68,99.55,213,2013,33,24,25.8,0.55,0.09,0.75,1.76,0.829,2,4.76,0.73,0.33,1.48,1.76,1.61,11.91,5,0,0.252,0.45,0.21,0.23,15,18,0.455,2.2,1.46,3.66,0.586,0.555,25.21,212.82,4.54,1.3,110.1,95.6,23.08,84,245,85.25,5,22.98973306,International,0,0,0,0
Alex-Oriakhi,3,1,66.32,114.94,96.41,56,2013,34,34,25.8,0.639,0,0,3.12,0.746,3.12,5.29,0.35,0.59,1.59,2.32,1.38,11.24,11,0,0.162,0.26,0.43,0.66,23,11,0.676,3.46,1.76,5.22,0.674,0.639,18.48,138.54,4.32,1.77,131.5,92.7,25.44,81,255,87.75,4,22.94592745,International,0,0,0,0
Michal-Ignerski,3,1,64.85,107.38,85.85,261,2003,31,31,25.8,0.453,0.87,0.314,1.06,0.717,1.58,3.23,0.84,0.84,0.19,2.23,1.61,9.03,1,0,0.169,0.52,0.52,0.19,21,10,0.677,1.14,1.81,2.95,0.529,0.508,20.08,148.4,4.24,1.15,104.1,91.8,14.24,80,244,82.75,2,22.7980835,International,0,0,0,0
Gani-Lawal,2,1,68.19,109.21,90.99,33,2010,36,36,25.8,0.529,0,0,3.53,0.572,2.92,5.56,0.44,0.44,1.36,2.11,2.17,13.08,12,0,0.198,0.21,0.21,0.68,23,13,0.639,2.01,2.33,4.35,0.547,0.529,26.13,110.13,7.01,1.45,106.7,90.1,21.93,81,234,84,3,21.5633128,NBA,0,0.01,0.01,10.18
Charlie-Villanueva,2,1,70.6,112.13,90.2,64,2005,31,31,25.7,0.521,0.19,0.5,3.13,0.688,2.65,5.65,1.29,0.65,1.84,2.19,2.26,13.58,12,0,0.231,0.57,0.29,0.46,23,8,0.742,1.79,2.31,4.1,0.566,0.531,25.61,170.93,4.96,1.38,111.6,88.9,22.61,83,238,84.25,2,20.76933607,NBA,4.96,3.65,8.62,34.85
Patrick-OBryant,3,2,69.31,107.53,91.03,197,2006,25,20,25.7,0.552,0,0,2.76,0.676,2.92,5.36,0.84,0.88,2.68,3.04,2.08,13.4,5,0,0.237,0.4,0.42,0.42,16,9,0.64,1.62,1.83,3.45,0.579,0.552,26.15,122.83,5.73,1.39,110.1,86.8,25.43,84,250,89.75,2,19.94798084,NBA,0.21,0.71,0.64,24.1
Andre-Stringer,1,1,68.56,110.66,98.54,259,2014,34,14,25.7,0.421,2.18,0.402,2.38,0.81,0.59,1.94,2.59,1,0.03,2,1.29,11.79,0,0,0.23,2,0.77,0.34,20,14,0.588,2.67,1.07,3.74,0.591,0.548,21.01,163.34,1.6,1.37,123.4,104.6,18.04,70,190,71,4,22.49144422,International,0,0,0,0
Jelon-Hornbeak,1,2,72.42,109.12,100.51,218,2017,34,33,25.7,0.426,2.35,0.444,1.97,0.761,0.85,3.44,1.74,1.53,0.53,3.24,1.24,11.91,1,0,0.202,1.4,1.24,0.29,27,7,0.794,2.38,1.74,4.12,0.587,0.558,20.75,163.16,0.29,1.34,119.5,95.6,19.07,75,190,77,4,23.08555784,D-League,0,0,0,0
Wayne-Chism,2,1,67.73,115.15,98.66,263,2009,34,30,25.7,0.466,1.21,0.32,2.82,0.716,2.76,5.26,1.24,0.76,1,2.88,2.03,13.74,6,0,0.216,0.61,0.38,0.38,21,13,0.618,2.54,1.56,4.09,0.559,0.524,26.07,150.28,4.39,1.32,112.6,97.1,22.9,81,246,84.75,4,22.9596167,International,0,0,0,0
Tony-Snell,1,2,65.46,110.83,91.38,210,2012,35,34,25.6,0.448,2.06,0.387,1.54,0.831,0.31,2.37,2.34,0.51,0.37,1.11,1.51,10.46,0,0,0.231,1.55,0.34,0.24,28,7,0.8,2.66,1.61,4.28,0.612,0.582,20.31,166.56,0.19,1.37,117.6,93.1,17.54,79,221,83.5,3,21.5578371,NBA,3.32,2.47,5.78,19.85
Chris-Taft,2,1,59.7,114.12,88.21,70,2004,36,22,25.6,0.559,0,0,1.89,0.544,3.11,4.39,1.25,0.33,1.67,1.44,1.22,10.89,6,0,0.229,1.02,0.27,0.43,31,5,0.861,2.87,2.76,5.63,0.561,0.559,23.03,110.26,1.67,1.35,119,87.1,25.55,82,265,85.75,2,20.22724162,NBA,0.31,0.23,0.54,15.56
Solomon-Alabi,3,1,65.25,105.03,87.01,32,2010,32,32,25.6,0.534,0,0,3.38,0.794,2.47,3.72,0.5,0.62,2.34,2.34,1.91,11.69,3,0,0.19,0.26,0.33,0.55,22,10,0.688,2.22,2.21,4.42,0.596,0.534,22.76,132.83,6.14,1.5,114.3,88.3,22.47,85,250,89.25,3,22.19575633,NBA,0.24,0.27,0.43,16.52
Rasheed-Sulaimon,1,1,64.61,124.69,100.44,31,2014,34,17,25.6,0.402,1.26,0.41,2.82,0.768,0.5,1.94,2.38,0.79,0.03,2.18,1.09,9.91,0,0,0.2,2.19,0.73,0.51,25,9,0.735,2.37,0.95,3.32,0.552,0.49,20.21,158,2,1.37,120.8,105.9,15.81,76,194,80,4,22.23134839,International,0,0,0,0
Wesley-Witherspoon,2,2,65.22,115.32,100.08,301,2010,34,20,25.6,0.467,1,0.43,3.53,0.764,1.38,3.24,1.38,1.38,0.85,3.32,1.79,12.47,0,0,0.213,0.77,0.77,0.54,24,10,0.706,2.66,1.72,4.38,0.583,0.526,25.18,166.18,3.42,1.47,115.1,95.4,21.67,81,207,82.5,4,22.34360027,International,0,0,0,0
Jiri-Hubalek,3,1,64.07,101.73,97.35,53,2008,32,31,25.6,0.461,0.47,0.349,3.22,0.725,2.28,5.03,0.97,0.62,0.47,3.03,1.78,12.44,3,0,0.237,0.54,0.35,0.47,14,18,0.438,1.79,1.61,3.4,0.536,0.485,28.05,153.47,4.58,1.31,106.1,95.5,21.15,83,225,82.75,3,25.51676934,International,0,0,0,0
Brad-Buckman,2,1,66.47,114.15,97.14,60,2005,31,30,25.5,0.53,0.58,0.439,3.42,0.679,2.74,5.65,1,0.77,1.42,2.77,2.29,12.45,7,0,0.199,0.44,0.34,0.63,20,11,0.645,2.02,2.01,4.04,0.601,0.567,24.08,164.89,6.07,1.56,114.7,92.6,22.99,80,235,84,4,22.38740589,International,0,0,0,0
Bryan-Davis,2,1,64.35,112.56,91.23,61,2010,34,34,25.5,0.482,0,0,3.15,0.572,3.12,5.03,1.53,1.29,1.71,3.21,2.06,9.62,5,0,0.199,0.74,0.63,0.82,24,10,0.706,1.62,2.51,4.13,0.516,0.482,22.79,105.46,4.19,1.43,105.1,86.2,21.93,81,250,88,4,23.41683778,International,0,0,0,0
Bobby-Jones,2,1,71.94,120.56,98.38,163,2005,34,33,25.4,0.512,0.91,0.517,2.5,0.68,2.47,3.12,1.68,1.03,0.38,3.47,1.32,11.24,2,0,0.177,1.27,0.78,0.48,28,6,0.824,2.86,0.66,3.52,0.598,0.571,18.99,170.82,0.85,1.47,125.6,111,22.06,79,215,81.5,4,22.39288159,NBA,0.51,0.94,1.44,18.12
Vitto-Brown,2,1,63.27,110.12,93.57,106,2016,35,34,25.4,0.447,1.09,0.4,1.2,0.764,1.71,3.26,0.83,0.54,0.54,2.46,1.14,9.71,1,0,0.195,0.72,0.47,0.19,22,13,0.629,1.76,1.45,3.21,0.536,0.512,21.44,161.04,2.53,1.17,111,99.4,16.67,80,230,87,4,21.83709788,D-League,0,0,0,0
Devin-Williams,3,1,69.46,115.32,90.87,77,2016,35,34,25.4,0.467,0,0,4.46,0.693,3.54,5.94,1.4,0.71,0.17,2.54,2.29,13.26,16,0,0.215,0.61,0.31,0.68,26,9,0.743,2.35,2.07,4.42,0.531,0.467,26.78,116,5.23,1.41,111.3,92.2,22.01,81,255,83,3,22.00410678,International,0,0,0,0
Curtis-Kelly,2,1,69.39,116.13,90.61,55,2010,37,37,25.4,0.563,0,0,3.3,0.667,2.51,3.73,1.57,0.81,2,2.57,2.62,11.51,4,0,0.214,0.6,0.31,0.68,29,8,0.784,2.19,2.14,4.33,0.597,0.563,22.53,122.96,5.94,1.58,109.8,92.4,21.34,80,239,88,4,23.137577,International,0,0,0,0
Scoop-Jardine,1,1,64.39,117.71,91.66,382,2012,37,37,25.4,0.474,1.05,0.379,1.03,0.551,0.41,1.95,4.89,1.35,0.11,1.05,2.3,8.89,2,0,0.305,2.13,0.59,0.26,34,3,0.919,2.28,1.41,3.69,0.551,0.547,21.09,140.3,3.97,1.24,107.8,96.1,18.87,74,185,77,5,23.8110883,International,0,0,0,0
Renaldo-Balkman,2,1,59.16,114.92,96.37,262,2006,38,22,25.3,0.608,0.11,0.308,1.47,0.538,1.97,3.97,1.87,1.61,1.24,2.21,1.66,9.58,5,0,0.231,1.13,0.97,0.42,23,15,0.605,2.64,2.17,4.81,0.608,0.616,20.72,145.42,1.77,1.46,116,92.7,24.39,80,208,85,3,21.88090349,NBA,2.46,2.92,5.38,32.49
Vernon-Macklin,2,1,63.93,113,97.77,256,2010,34,33,25.3,0.607,0,0,1.38,0.588,2.68,2.85,0.76,0.59,0.85,2.38,1.35,10.56,2,0,0.204,0.57,0.43,0.31,21,13,0.618,2.47,1.31,3.78,0.608,0.607,19.89,119.45,3.37,1.4,119,99.9,20.62,82,227,88,4,24.68172485,NBA,0.3,0.11,0.41,18.1
Fab-Melo,3,1,64.39,117.71,91.66,382,2012,30,29,25.3,0.566,0,0,1.27,0.633,2.63,3.2,0.67,0.5,2.9,2.83,1.5,7.8,2,0,0.14,0.44,0.33,0.35,29,1,0.967,1.62,1.56,3.17,0.581,0.566,16.35,119.98,4.28,1.35,111.7,90.6,19.26,84,255,87,2,21.94934976,NBA,0.04,0.05,0.01,5.58
Joey-Dorsey,3,2,68.4,115.39,90.58,301,2007,37,37,25.2,0.614,0,0,1.92,0.467,4.38,5,0.35,1.43,2.19,2.86,1.7,8.46,7,0,0.131,0.21,0.84,0.77,33,4,0.892,1.9,3.17,5.07,0.581,0.614,16.58,108.13,5.51,1.59,113,81.5,22.31,81,275,85.75,4,24.45995893,NBA,0.21,0.79,0.97,24.19
BJ-Young,1,1,69.54,106.43,102.35,254,2012,32,8,25.2,0.503,1.56,0.413,2.62,0.743,0.91,2.19,2.28,1.16,0.25,2,2.31,15.25,1,0,0.309,0.99,0.5,0.32,18,14,0.562,2.89,0.85,3.74,0.601,0.574,29.22,165.94,3.03,1.39,112.2,100.6,23.72,76,180,80.25,2,20.0164271,International,0,0,0,0
Renardo-Sidney,3,1,66.14,107.51,104.42,261,2011,19,18,25.2,0.517,0.37,0.292,2.74,0.703,1.84,5.74,0.74,0.68,0.84,3.11,2.53,14.16,4,0,0.26,0.29,0.27,0.36,10,9,0.526,0.84,0.85,1.69,0.565,0.534,31.38,151.16,7.89,1.33,101.9,97.6,21.88,82,260,88.5,3,22.48596851,International,0,0,0,0
Ralph-Sampson-III,3,1,65.59,112.04,94.08,101,2010,33,32,25.2,0.5,0.03,0.333,1.94,0.646,1.79,4.06,1.88,0.52,1.61,2.09,1.52,8.15,2,0,0.191,1.24,0.34,0.49,20,13,0.606,1.56,1.73,3.29,0.536,0.502,19.18,147.98,1.07,1.32,109,94.4,17.89,83,244,86.5,4,22.40383299,International,0,0,0,0
Roger-Powell,2,1,64.08,122.31,89.63,3,2005,39,37,25.1,0.549,0.51,0.385,2.49,0.729,2.64,3.05,0.41,0.64,0.23,2.62,1.08,11.97,4,0,0.175,0.38,0.6,0.42,37,2,0.949,3.31,2.14,5.46,0.611,0.58,22.74,166.25,3.25,1.46,125.5,96.2,20.85,78,235,83.5,4,22.37645448,NBA,0.08,0,0.08,7.79
Amath-MBaye,3,1,65.23,111.13,97.33,4,2013,32,32,25.1,0.461,0.38,0.279,1.88,0.75,1.72,3.47,0.75,0.69,0.75,2.25,1.84,10.06,1,0,0.186,0.41,0.37,0.3,20,12,0.625,1.14,1.22,2.36,0.521,0.483,23.36,149.03,5.32,1.19,100.7,97.5,16.44,80,215,82.25,3,23.46338125,International,0,0,0,0
Sam-Thompson,2,1,63.63,115.12,89.7,103,2013,37,36,25.1,0.498,0.62,0.404,1.41,0.703,0.7,2.81,0.97,0.68,0.84,1.51,0.89,7.76,1,0,0.153,1.09,0.76,0.35,29,8,0.784,1.9,1.79,3.69,0.578,0.552,16.13,160.39,1,1.35,115.1,93.5,15.92,79,200,80,4,22.55167693,International,0,0,0,0
Ronald-Roberts,2,2,64.98,110.49,99.57,24,2012,34,0,25.1,0.597,0,0,2.15,0.553,2.29,3.65,0.38,0.47,0.71,1.94,1.35,10.85,3,0,0.184,0.28,0.35,0.53,20,14,0.588,2.53,0.83,3.35,0.594,0.597,22.21,114.98,4.52,1.49,114.4,101.3,20.83,80,219,84.5,4,22.82272416,International,0,0,0,0
Tony-Parker,3,1,69.54,112.65,101.9,241,2016,32,27,25.1,0.539,0,0,2.31,0.493,3.25,4.94,0.66,0.62,0.97,3.22,1.69,12.56,9,0,0.202,0.39,0.37,0.49,15,17,0.469,1.63,1.11,2.73,0.536,0.539,25.51,103.28,4.84,1.32,107.7,102,20.76,81,260,85,4,22.70225873,International,0,0,0,0
Charles-Mitchell,3,1,67.13,113.76,99.63,33,2016,36,33,25,0.519,0,0,1.56,0.589,3.83,5.86,0.58,0.61,0.39,2.69,1.72,10.11,16,0,0.181,0.34,0.35,0.32,21,15,0.583,1.81,1.36,3.17,0.532,0.519,22.53,110.8,5.52,1.23,109.2,100.7,20.26,80,269,84,4,22.60643395,International,0,0,0,0
Joakim-Noah,3,1,66.93,117.94,89.66,256,2006,39,38,24.9,0.627,0,0,3.79,0.733,2.18,4.95,2.05,1.13,2.44,2.15,1.95,14.15,7,0,0.266,1.05,0.58,0.63,33,6,0.846,4.54,3.01,7.55,0.66,0.627,25.78,136,2.29,1.71,127.2,84.3,31.22,83,230,85.25,3,22.26146475,NBA,7.98,7.46,15.45,38.47
Adam-Koch,2,2,58.94,109.64,90.77,204,2010,35,35,24.9,0.473,0.71,0.362,3.91,0.835,1.34,3.54,1.37,0.57,0.31,2.4,1.91,11.66,0,0,0.229,0.72,0.3,0.63,30,5,0.857,3.02,1.95,4.97,0.604,0.521,26.91,167.08,4.56,1.57,115.9,92.8,22.59,80,255,84.25,4,22.0752909,International,0,0,0,0
